Customer_ID,Order_ID,Gender,Customer_DOB,Ordered_Date,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached_on_Time_Y_N
C009233,ABDA000274,M,10-08-1971,26-01-2018,C,Ship,3,3,264,2,low,6,4102,0
C009311,ABDA000275,M,19-08-1976,26-01-2018,C,Road,4,1,213,5,low,10,5492,0
C010709,ABDA000276,F,11-01-1968,26-01-2018,C,Ship,5,1,262,5,medium,9,1893,0
C001079,ABDA000277,M,13-07-1973,27-01-2018,C,Road,3,5,272,3,medium,48,3780,1
C003583,ABDA000278,F,18-04-1965,27-01-2018,D,Ship,3,4,182,3,medium,2,5281,1
C004797,ABDA000279,F,11-11-1981,27-01-2018,A,Flight,5,2,275,4,medium,10,1141,1
C005451,ABDA000280,F,07-08-1977,27-01-2018,A,Ship,5,3,268,3,medium,9,4152,1
C005460,ABDA000281,F,09-12-1974,27-01-2018,F,Road,4,4,146,3,low,10,5805,0
C005765,ABDA000282,F,11-01-1977,27-01-2018,C,Flight,6,3,257,4,low,4,1358,1
C006418,ABDA000283,M,30-07-1974,27-01-2018,B,Road,3,1,233,3,medium,7,5331,0
C006776,ABDA000284,F,29-06-1971,27-01-2018,F,Ship,3,1,166,3,medium,9,4251,0
C007029,ABDA000285,F,15-09-1983,27-01-2018,A,Ship,3,4,196,4,low,4,5031,0
C007155,ABDA000286,M,13-07-1966,27-01-2018,A,Ship,5,4,223,5,low,2,1400,0
C007397,ABDA000287,F,13-01-1983,27-01-2018,C,Flight,4,2,239,5,low,10,1429,0
C007998,ABDA000288,F,15-11-1969,27-01-2018,F,Ship,6,1,306,4,low,4,1449,1
C008112,ABDA000289,F,20-03-1983,27-01-2018,F,Ship,3,3,217,4,medium,3,5602,0
C008479,ABDA000290,M,30-09-1975,27-01-2018,D,Road,3,4,260,5,low,2,4461,0
C010317,ABDA000291,M,31-01-1978,27-01-2018,A,Ship,3,2,211,2,low,4,4978,1
C000093,ABDA000292,F,29-02-1968,28-01-2018,A,Ship,4,4,175,2,medium,7,1188,1
C001442,ABDA000293,M,05-02-1976,28-01-2018,F,Ship,3,4,133,3,low,17,1187,1
C002381,ABDA000294,F,29-12-1965,28-01-2018,C,Ship,4,1,228,3,low,53,2021,1
C003094,ABDA000295,M,24-02-1982,28-01-2018,B,Ship,4,1,145,6,low,32,1673,1
C003222,ABDA000296,M,24-05-1980,28-01-2018,F,Ship,3,4,155,2,low,3,5481,1
C003871,ABDA000297,M,20-03-1993,28-01-2018,D,Ship,3,2,211,3,high,7,4145,1
C004253,ABDA000298,M,06-04-1993,28-01-2018,C,Flight,4,3,249,4,medium,10,4933,0
C004823,ABDA000299,M,26-11-1973,28-01-2018,C,Ship,6,3,260,4,medium,9,1800,0
C005354,ABDA000300,F,29-12-1968,28-01-2018,F,Flight,4,3,167,3,medium,1,4621,1
C005418,ABDA000301,M,14-01-1978,28-01-2018,F,Ship,4,2,150,3,low,6,5787,1
C005786,ABDA000302,F,02-04-1982,28-01-2018,F,Ship,4,1,254,5,medium,3,1880,1
C006787,ABDA000303,M,27-11-1979,28-01-2018,D,Ship,5,2,237,4,low,5,5623,1
C007611,ABDA000304,F,10-07-1965,28-01-2018,A,Ship,3,4,173,3,low,8,5979,0
C008011,ABDA000305,M,29-10-1967,28-01-2018,D,Ship,5,3,238,5,high,7,1848,0
C008254,ABDA000306,M,30-03-1992,28-01-2018,B,Ship,3,2,274,2,high,2,5029,0
C010130,ABDA000307,F,26-08-1970,28-01-2018,F,Road,4,5,258,2,medium,2,4303,1
C001752,ABDA000308,M,28-04-1984,29-01-2018,F,Ship,4,4,136,3,low,6,1900,1
C003342,ABDA000309,M,03-12-1979,29-01-2018,F,Ship,5,4,147,4,medium,6,4369,0
C003648,ABDA000310,F,20-12-1992,29-01-2018,F,Ship,4,2,147,3,low,5,5174,0
C004065,ABDA000311,F,06-10-1987,29-01-2018,A,Ship,3,1,169,3,low,6,4081,1
C004874,ABDA000312,M,22-09-1976,29-01-2018,F,Ship,4,4,225,2,medium,10,4829,1
C005639,ABDA000313,F,22-04-1970,29-01-2018,C,Ship,4,1,177,3,medium,5,4382,0
C007636,ABDA000314,F,06-11-1972,29-01-2018,B,Ship,2,4,193,2,low,5,5706,0
C009685,ABDA000315,F,18-09-1988,29-01-2018,D,Ship,6,1,303,4,low,9,1080,0
C010906,ABDA000316,F,01-06-1974,29-01-2018,B,Ship,2,2,210,3,medium,10,4324,1
C001023,ABDA000317,F,25-06-1989,30-01-2018,A,Ship,3,4,260,3,low,21,2003,1
C001191,ABDA000318,M,27-12-1980,30-01-2018,A,Ship,4,3,262,3,medium,46,2904,1
C001385,ABDA000319,F,25-09-1985,30-01-2018,C,Flight,4,4,127,5,low,16,1955,1
C001710,ABDA000320,M,22-05-1992,30-01-2018,F,Ship,3,3,152,2,low,32,1665,1
C003337,ABDA000321,M,16-01-1973,30-01-2018,D,Ship,3,4,184,3,low,10,4776,0
C003558,ABDA000322,M,27-06-1976,30-01-2018,F,Flight,4,5,214,2,low,8,4512,0
C003835,ABDA000323,F,19-05-1978,30-01-2018,D,Flight,5,2,132,3,medium,4,4475,1
C004229,ABDA000324,M,25-04-1994,30-01-2018,C,Road,6,5,220,3,medium,1,5508,0
C004338,ABDA000325,F,08-11-1980,30-01-2018,F,Ship,3,2,160,3,low,4,4683,0
C004688,ABDA000326,M,23-07-1973,30-01-2018,F,Ship,5,5,236,3,high,4,5724,1
C004931,ABDA000327,M,06-10-1981,30-01-2018,C,Flight,2,2,264,3,medium,1,4518,0
C005013,ABDA000328,F,09-12-1989,30-01-2018,A,Ship,7,3,278,4,low,8,1909,1
C005863,ABDA000329,M,17-08-1974,30-01-2018,D,Ship,3,3,269,3,low,4,4309,0
C006620,ABDA000330,M,20-02-1985,30-01-2018,F,Ship,3,3,279,4,low,3,4620,0
C007011,ABDA000331,M,23-07-1992,30-01-2018,A,Ship,3,3,249,3,low,10,5184,0
C008786,ABDA000332,F,14-02-1992,30-01-2018,F,Ship,3,1,151,3,low,7,4072,0
C001167,ABDA000333,F,27-06-1990,31-01-2018,A,Ship,3,3,175,3,high,55,1229,1
C001904,ABDA000334,M,21-03-1968,31-01-2018,F,Road,2,1,296,5,medium,29,1648,1
C002303,ABDA000335,F,27-01-1978,31-01-2018,C,Road,5,2,234,6,low,58,2448,1
C006463,ABDA000336,M,13-04-1988,31-01-2018,D,Ship,4,2,265,2,low,2,5649,0
C006533,ABDA000337,F,22-08-1991,31-01-2018,C,Ship,3,5,260,4,medium,8,4162,1
C009741,ABDA000338,M,18-03-1971,31-01-2018,A,Flight,4,3,170,2,low,2,5607,0
C010792,ABDA000339,M,26-03-1985,31-01-2018,B,Ship,4,2,259,5,medium,7,1042,1
C010860,ABDA000340,M,21-06-1993,31-01-2018,F,Ship,3,1,125,3,medium,9,5489,0
C002947,ABDA000341,F,10-06-1972,01-02-2018,D,Ship,3,5,144,6,low,46,1110,1
C003392,ABDA000342,M,10-08-1980,01-02-2018,F,Ship,4,2,178,8,medium,5,4120,1
C004685,ABDA000343,F,07-02-1981,01-02-2018,C,Ship,4,3,261,3,low,9,5994,1
C005530,ABDA000344,F,17-05-1991,01-02-2018,B,Ship,5,3,237,5,medium,4,1733,1
C006837,ABDA000345,F,17-10-1990,01-02-2018,A,Road,4,3,247,3,high,1,5214,0
C007074,ABDA000346,F,18-10-1993,01-02-2018,F,Ship,4,3,195,4,medium,1,5004,0
C007193,ABDA000347,M,11-11-1969,01-02-2018,C,Ship,4,4,229,6,low,2,1279,0
C008708,ABDA000348,M,27-05-1989,01-02-2018,F,Ship,3,5,248,2,medium,1,4108,1
C000936,ABDA000349,M,05-06-1971,02-02-2018,F,Road,5,2,208,3,medium,8,3442,1
C001823,ABDA000350,F,17-07-1977,02-02-2018,C,Ship,6,3,176,5,low,7,1767,1
C002027,ABDA000351,F,03-04-1978,02-02-2018,C,Ship,4,2,265,3,low,41,3498,1
C002195,ABDA000352,F,05-02-1985,02-02-2018,C,Flight,3,2,134,3,low,20,1391,1
C002280,ABDA000353,M,11-09-1980,02-02-2018,F,Ship,6,1,224,3,medium,64,2705,1
C004294,ABDA000354,M,06-09-1972,02-02-2018,B,Ship,4,2,258,3,high,10,4643,1
C004902,ABDA000355,M,23-06-1969,02-02-2018,F,Ship,4,3,164,2,low,3,5735,0
C005197,ABDA000356,F,14-11-1973,02-02-2018,D,Road,3,3,259,3,medium,5,4664,0
C006089,ABDA000357,F,25-11-1980,02-02-2018,C,Ship,5,1,148,3,low,5,5790,0
C006576,ABDA000358,F,11-07-1975,02-02-2018,F,Flight,4,1,273,5,low,7,1922,0
C008322,ABDA000359,M,20-01-1980,02-02-2018,F,Ship,6,4,253,4,medium,10,1248,0
C010678,ABDA000360,F,26-05-1992,02-02-2018,B,Road,5,2,253,2,medium,9,5530,0
C001434,ABDA000361,M,03-03-1975,03-02-2018,F,Ship,3,2,176,3,low,51,1297,1
C001907,ABDA000362,F,19-02-1967,03-02-2018,C,Road,4,1,148,3,high,23,1814,1
C002993,ABDA000363,F,06-04-1981,03-02-2018,C,Road,3,5,129,3,medium,52,1513,1
C003374,ABDA000364,F,28-11-1970,03-02-2018,F,Ship,3,4,186,2,medium,9,5841,0
C005103,ABDA000365,M,06-10-1974,03-02-2018,A,Ship,2,4,126,5,medium,2,5461,0
C005923,ABDA000366,F,18-10-1992,03-02-2018,D,Ship,3,3,208,2,medium,5,5661,0
C007710,ABDA000367,F,30-09-1994,03-02-2018,F,Ship,5,3,242,5,medium,5,1820,0
C010194,ABDA000368,M,28-06-1971,03-02-2018,F,Ship,6,4,280,4,low,4,1831,1
C010523,ABDA000369,M,01-03-1988,03-02-2018,C,Road,3,5,259,3,medium,7,4480,1
C002004,ABDA000370,M,07-10-1987,04-02-2018,F,Ship,6,5,210,5,high,37,3236,1
C002887,ABDA000371,F,18-09-1992,04-02-2018,D,Flight,3,1,231,4,medium,60,3755,1
C003779,ABDA000372,F,20-06-1985,04-02-2018,C,Ship,4,2,229,3,low,6,5691,1
C005330,ABDA000373,F,24-05-1983,04-02-2018,F,Road,5,1,234,3,high,9,5548,0
C007213,ABDA000374,M,19-10-1978,04-02-2018,D,Ship,6,2,280,4,low,10,1866,1
C008842,ABDA000375,M,01-11-1970,04-02-2018,B,Ship,7,1,269,4,medium,4,1118,1
C009006,ABDA000376,M,12-04-1973,04-02-2018,F,Ship,4,3,245,4,medium,4,5940,0
C000787,ABDA000377,M,13-11-1966,05-02-2018,D,Ship,4,2,210,3,low,16,2046,1
C001762,ABDA000378,F,04-09-1968,05-02-2018,B,Road,4,5,178,3,low,23,1695,1
C002981,ABDA000379,M,08-03-1988,05-02-2018,C,Ship,3,3,200,3,low,4,3791,1
C005268,ABDA000380,M,28-04-1989,05-02-2018,F,Ship,6,2,301,5,medium,3,1844,1
C006412,ABDA000381,M,06-10-1985,05-02-2018,B,Ship,3,4,216,3,medium,3,5651,0
C006582,ABDA000382,F,04-08-1991,05-02-2018,F,Flight,5,3,248,5,low,7,1475,1
C007159,ABDA000383,M,12-11-1994,05-02-2018,D,Ship,6,1,305,4,low,5,1588,0
C007410,ABDA000384,M,01-04-1989,05-02-2018,F,Flight,5,4,266,5,medium,8,1592,1
C007714,ABDA000385,M,29-07-1983,05-02-2018,B,Ship,5,2,240,5,medium,3,1079,0
C008687,ABDA000386,M,13-02-1982,05-02-2018,C,Ship,3,2,150,2,medium,5,5264,0
C000353,ABDA000387,M,03-12-1967,06-02-2018,C,Ship,2,2,267,3,medium,15,2481,1
C000733,ABDA000388,M,06-07-1976,06-02-2018,D,Ship,6,3,281,3,medium,11,2135,1
C001644,ABDA000389,F,20-08-1989,06-02-2018,F,Flight,3,3,153,2,low,39,1328,1
C002581,ABDA000390,M,01-12-1980,06-02-2018,D,Road,5,2,236,2,low,24,3679,1
C002647,ABDA000391,M,26-06-1982,06-02-2018,D,Ship,3,3,124,3,medium,59,1959,1
C005575,ABDA000392,F,16-06-1991,06-02-2018,D,Ship,5,2,243,3,low,8,4133,1
C005805,ABDA000393,F,08-01-1977,06-02-2018,A,Ship,4,3,136,3,low,7,5976,0
C008930,ABDA000394,M,18-09-1979,06-02-2018,F,Ship,4,3,269,5,low,2,1273,1
C009256,ABDA000395,M,20-12-1966,06-02-2018,B,Ship,3,2,272,3,low,7,5657,1
C009677,ABDA000396,M,23-07-1969,06-02-2018,C,Ship,6,2,259,4,low,5,1771,1
C009892,ABDA000397,M,08-02-1983,06-02-2018,B,Ship,4,4,272,2,low,1,4013,1
C010735,ABDA000398,M,22-06-1968,06-02-2018,D,Ship,5,5,275,5,low,4,1646,0
C010864,ABDA000399,M,16-12-1984,06-02-2018,B,Ship,4,2,261,3,low,4,5345,1
C000641,ABDA000400,F,30-12-1976,07-02-2018,C,Ship,4,4,157,2,low,2,1087,1
C001083,ABDA000401,M,28-12-1987,07-02-2018,A,Road,6,3,236,3,medium,6,2639,1
C001095,ABDA000402,M,04-11-1977,07-02-2018,A,Flight,3,1,185,3,medium,3,3051,1
C001309,ABDA000403,M,05-01-1983,07-02-2018,D,Ship,5,4,141,3,medium,64,1677,1
C002041,ABDA000404,M,05-08-1966,07-02-2018,D,Road,5,3,110,5,low,21,1011,1
C005706,ABDA000405,M,10-04-1966,07-02-2018,F,Ship,4,5,164,3,high,3,4454,0
C005902,ABDA000406,F,15-04-1966,07-02-2018,B,Flight,3,5,271,3,low,9,5328,0
C007021,ABDA000407,F,20-06-1985,07-02-2018,D,Ship,5,3,270,2,low,7,5248,1
C008640,ABDA000408,M,04-11-1965,07-02-2018,F,Flight,4,3,245,5,low,4,1470,0
C008901,ABDA000409,F,08-11-1981,07-02-2018,A,Flight,7,2,284,4,low,1,1085,1
C000263,ABDA000410,F,21-11-1982,08-02-2018,C,Road,3,1,294,4,low,52,1089,1
C001348,ABDA000411,M,07-12-1994,08-02-2018,B,Road,3,5,264,6,low,30,2751,1
C002964,ABDA000412,M,07-06-1974,08-02-2018,F,Ship,3,3,200,3,low,46,2460,1
C003453,ABDA000413,F,22-08-1972,08-02-2018,A,Ship,5,1,123,2,low,9,5497,0
C006030,ABDA000414,M,22-12-1979,08-02-2018,F,Flight,4,2,245,5,low,8,1122,1
C006034,ABDA000415,M,25-08-1965,08-02-2018,B,Flight,5,3,260,5,medium,8,1001,0
C007013,ABDA000416,M,11-03-1982,08-02-2018,C,Ship,4,3,197,3,low,2,4410,0
C007395,ABDA000417,F,03-03-1992,08-02-2018,A,Flight,4,2,223,5,medium,3,4480,0
C007757,ABDA000418,M,10-06-1984,08-02-2018,C,Ship,7,3,272,4,medium,7,1067,1
C008085,ABDA000419,F,05-06-1988,08-02-2018,A,Flight,2,5,239,2,low,9,5363,1
C008463,ABDA000420,F,25-06-1973,08-02-2018,A,Ship,4,5,252,4,low,6,4983,0
C008596,ABDA000421,F,18-02-1975,08-02-2018,B,Ship,2,1,212,2,high,8,4128,0
C000147,ABDA000422,M,12-01-1990,09-02-2018,A,Flight,3,5,191,3,low,23,3750,1
C001310,ABDA000423,F,13-03-1984,09-02-2018,F,Ship,4,3,197,3,low,20,3617,1
C001457,ABDA000424,M,29-04-1990,09-02-2018,C,Ship,3,5,156,3,medium,44,1424,1
C001692,ABDA000425,M,15-04-1990,09-02-2018,F,Ship,4,2,189,3,medium,6,3671,1
C003275,ABDA000426,M,28-09-1977,09-02-2018,C,Road,3,5,237,3,low,4,5561,1
C003810,ABDA000427,F,28-01-1985,09-02-2018,F,Road,4,3,283,7,high,1,4216,1
C004062,ABDA000428,M,06-09-1972,09-02-2018,F,Ship,3,5,154,2,medium,6,4744,0
C004472,ABDA000429,F,06-08-1965,09-02-2018,F,Ship,5,5,168,3,low,6,4088,1
C004711,ABDA000430,F,29-03-1984,09-02-2018,D,Ship,4,2,224,2,medium,8,4781,1
C006148,ABDA000431,F,24-09-1987,09-02-2018,B,Road,2,1,185,6,medium,7,4138,1
C007311,ABDA000432,F,19-03-1987,09-02-2018,A,Ship,4,4,218,4,medium,10,4967,0
C007473,ABDA000433,M,25-04-1968,09-02-2018,A,Ship,4,4,254,5,low,2,1573,1
C007825,ABDA000434,M,30-05-1976,09-02-2018,D,Flight,3,2,142,3,low,9,4234,0
C007915,ABDA000435,F,21-12-1984,09-02-2018,D,Ship,3,2,163,2,low,5,5021,0
C009729,ABDA000436,M,29-12-1967,09-02-2018,A,Flight,4,2,257,3,medium,8,5772,0
C010589,ABDA000437,F,27-08-1985,09-02-2018,C,Ship,4,1,193,3,low,3,5919,0
C000490,ABDA000438,M,17-12-1968,10-02-2018,B,Ship,3,3,235,3,low,5,3065,1
C002051,ABDA000439,M,27-07-1971,10-02-2018,C,Flight,5,4,180,2,low,52,1122,1
C002535,ABDA000440,F,08-02-1973,10-02-2018,A,Ship,4,3,261,3,low,6,2787,1
C004549,ABDA000441,F,29-04-1981,10-02-2018,D,Ship,6,5,290,4,medium,3,1463,1
C004767,ABDA000442,M,20-09-1979,10-02-2018,A,Ship,5,4,199,4,medium,2,4902,1
C004840,ABDA000443,F,23-06-1988,10-02-2018,B,Ship,4,3,155,3,low,1,4360,1
C006755,ABDA000444,F,13-11-1976,10-02-2018,C,Ship,4,1,160,5,low,10,4018,1
C006984,ABDA000445,F,14-08-1990,10-02-2018,F,Flight,3,3,231,3,medium,4,4088,0
C006989,ABDA000446,F,10-11-1986,10-02-2018,C,Flight,4,5,133,3,high,8,5653,1
C007089,ABDA000447,M,26-10-1971,10-02-2018,A,Ship,4,1,214,5,medium,9,5801,0
C007793,ABDA000448,F,22-03-1991,10-02-2018,C,Road,3,1,194,3,medium,4,5383,1
C008649,ABDA000449,M,20-08-1993,10-02-2018,A,Ship,5,5,272,4,medium,10,1383,1
C000948,ABDA000450,M,15-03-1990,11-02-2018,F,Road,4,1,264,2,low,8,2436,1
C004246,ABDA000451,M,29-01-1977,11-02-2018,B,Flight,3,1,191,3,low,1,4705,0
C008564,ABDA000452,M,27-12-1978,11-02-2018,F,Ship,3,2,177,2,high,9,4648,0
C009110,ABDA000453,F,18-08-1982,11-02-2018,F,Ship,5,4,231,2,medium,7,5491,1
C001221,ABDA000454,F,24-11-1989,12-02-2018,A,Road,3,2,178,4,medium,48,1079,1
C004232,ABDA000455,F,01-12-1994,12-02-2018,F,Road,4,5,194,2,low,1,5300,1
C004925,ABDA000456,F,01-07-1983,12-02-2018,C,Road,4,4,196,5,high,7,4622,0
C007092,ABDA000457,F,23-07-1965,12-02-2018,F,Ship,4,3,169,6,medium,2,5607,0
C007421,ABDA000458,F,30-03-1974,12-02-2018,C,Ship,5,4,263,4,low,10,1995,0
C007849,ABDA000459,M,25-07-1994,12-02-2018,D,Ship,3,5,211,3,medium,5,4058,1
C009007,ABDA000460,M,15-09-1976,12-02-2018,D,Ship,6,3,166,4,low,10,5783,1
C009203,ABDA000461,M,16-01-1969,12-02-2018,C,Ship,4,5,136,2,medium,4,5512,0
C009740,ABDA000462,M,10-02-1993,12-02-2018,F,Flight,3,4,143,3,low,10,5261,0
C010687,ABDA000463,F,08-12-1980,12-02-2018,D,Flight,5,4,184,5,low,5,4782,0
C010704,ABDA000464,M,22-01-1983,12-02-2018,F,Ship,4,3,259,5,low,6,1867,1
C010844,ABDA000465,M,21-11-1967,12-02-2018,F,Ship,4,1,154,2,low,1,5578,0
C001298,ABDA000466,M,13-03-1989,13-02-2018,F,Ship,4,4,158,2,medium,15,1030,1
C002184,ABDA000467,F,17-03-1983,13-02-2018,F,Road,3,2,257,3,low,25,2334,1
C007597,ABDA000468,F,20-01-1966,13-02-2018,D,Ship,3,5,224,2,low,10,4380,1
C008026,ABDA000469,F,25-05-1972,13-02-2018,B,Ship,7,3,286,4,low,5,1866,1
C008845,ABDA000470,M,04-09-1983,13-02-2018,D,Ship,4,5,208,2,low,1,4039,0
C010786,ABDA000471,F,06-12-1989,13-02-2018,B,Ship,5,1,248,5,medium,5,1861,0
C000175,ABDA000472,F,24-03-1989,14-02-2018,D,Ship,3,3,242,3,low,51,3935,1
C000224,ABDA000473,F,01-01-1981,14-02-2018,F,Ship,4,5,116,3,medium,9,1314,1
C000254,ABDA000474,F,08-03-1992,14-02-2018,F,Road,2,5,160,3,low,19,1399,1
C000336,ABDA000475,M,23-01-1965,14-02-2018,F,Ship,3,1,194,4,low,64,2026,1
C000738,ABDA000476,F,22-02-1986,14-02-2018,F,Ship,2,1,111,2,high,10,1920,1
C001786,ABDA000477,M,25-03-1983,14-02-2018,B,Flight,4,2,149,4,low,40,1102,1
C001905,ABDA000478,F,02-05-1994,14-02-2018,A,Road,4,5,277,5,medium,32,1055,1
C002331,ABDA000479,M,08-05-1988,14-02-2018,A,Flight,3,4,179,2,low,51,1041,1
C003830,ABDA000480,M,10-03-1966,14-02-2018,F,Road,6,4,136,3,low,2,1187,0
C005510,ABDA000481,M,17-07-1988,14-02-2018,F,Ship,6,4,304,4,low,6,1342,0
C005841,ABDA000482,M,28-12-1994,14-02-2018,A,Ship,5,2,249,6,low,8,5633,0
C005939,ABDA000483,F,29-09-1975,14-02-2018,C,Ship,4,1,220,3,medium,6,4472,0
C008107,ABDA000484,M,01-10-1991,14-02-2018,D,Ship,4,3,246,3,low,5,4384,0
C008130,ABDA000485,M,12-01-1993,14-02-2018,F,Ship,4,4,104,4,low,6,4323,1
C009067,ABDA000486,M,25-09-1965,14-02-2018,D,Ship,5,5,196,3,medium,7,4084,1
C009338,ABDA000487,M,02-09-1966,14-02-2018,F,Ship,4,3,184,7,medium,5,5920,1
C010132,ABDA000488,F,28-01-1970,14-02-2018,B,Road,5,4,208,8,medium,4,5155,1
C000419,ABDA000489,M,13-05-1970,15-02-2018,C,Flight,5,2,178,3,low,48,1517,1
C001476,ABDA000490,M,01-09-1986,15-02-2018,F,Ship,4,3,271,3,low,59,2996,1
C002408,ABDA000491,M,24-03-1984,15-02-2018,F,Ship,3,2,243,2,medium,26,2719,1
C002518,ABDA000492,F,29-04-1974,15-02-2018,B,Ship,3,5,150,2,low,48,1256,1
C003545,ABDA000493,M,16-12-1981,15-02-2018,C,Road,3,4,248,4,medium,8,4540,0
C003629,ABDA000494,M,08-07-1983,15-02-2018,C,Ship,4,1,134,3,medium,2,4983,0
C003818,ABDA000495,F,23-09-1976,15-02-2018,F,Road,3,4,201,10,high,7,4699,0
C004045,ABDA000496,F,14-12-1966,15-02-2018,D,Ship,2,1,228,3,high,1,5500,1
C006978,ABDA000497,F,26-07-1992,15-02-2018,F,Road,6,2,215,5,low,7,4057,0
C007312,ABDA000498,M,15-02-1983,15-02-2018,B,Ship,3,2,192,3,low,1,4308,1
C008832,ABDA000499,M,28-08-1993,15-02-2018,F,Ship,5,5,245,5,low,5,1381,1
C008984,ABDA000500,M,25-06-1984,15-02-2018,F,Ship,5,5,198,2,high,3,5249,0
C009048,ABDA000501,F,29-03-1985,15-02-2018,F,Flight,3,2,226,3,low,5,5484,0
C009819,ABDA000502,M,03-01-1980,15-02-2018,A,Ship,3,1,144,2,medium,8,5378,1
C001898,ABDA000503,M,26-04-1989,16-02-2018,F,Road,4,1,226,7,low,41,2964,1
C002498,ABDA000504,M,11-02-1988,16-02-2018,F,Ship,2,1,229,4,low,6,3757,1
C003262,ABDA000505,F,06-08-1967,16-02-2018,B,Road,5,1,248,2,low,9,5881,1
C004223,ABDA000506,M,26-10-1983,16-02-2018,C,Road,5,4,168,4,medium,5,5580,0
C006565,ABDA000507,F,12-11-1978,16-02-2018,D,Road,5,3,257,5,medium,3,1953,0
C007007,ABDA000508,F,14-07-1968,16-02-2018,C,Ship,4,1,238,3,high,4,4910,0
C007651,ABDA000509,F,18-03-1980,16-02-2018,D,Road,6,4,201,4,low,8,5355,1
C000171,ABDA000510,F,30-03-1990,17-02-2018,A,Ship,4,3,185,3,medium,10,2263,1
C000963,ABDA000511,M,29-10-1973,17-02-2018,A,Flight,3,2,180,4,medium,52,1329,1
C001601,ABDA000512,F,12-04-1983,17-02-2018,C,Ship,4,5,213,3,medium,42,3121,1
C002112,ABDA000513,F,27-03-1965,17-02-2018,F,Ship,3,2,212,2,medium,65,3776,1
C002654,ABDA000514,M,26-08-1973,17-02-2018,F,Ship,5,3,225,3,medium,59,2270,1
C002767,ABDA000515,F,05-05-1976,17-02-2018,D,Ship,3,1,132,2,medium,16,1731,1
C002962,ABDA000516,F,29-01-1994,17-02-2018,B,Ship,4,3,202,3,low,48,2213,1
C004442,ABDA000517,M,19-01-1992,17-02-2018,F,Ship,6,4,218,6,medium,1,4625,1
C004852,ABDA000518,F,07-05-1978,17-02-2018,B,Ship,3,5,206,4,medium,2,5829,1
C005115,ABDA000519,F,24-10-1973,17-02-2018,A,Ship,5,3,197,3,medium,2,4678,1
C005146,ABDA000520,M,26-11-1980,17-02-2018,B,Ship,5,4,97,6,high,7,5509,1
C008007,ABDA000521,M,03-12-1991,17-02-2018,A,Ship,6,3,260,5,low,8,1324,1
C008828,ABDA000522,M,09-09-1970,17-02-2018,F,Ship,4,3,246,5,low,7,1134,0
C000858,ABDA000523,M,30-06-1987,18-02-2018,F,Ship,5,2,239,5,medium,24,2472,1
C001978,ABDA000524,M,03-03-1988,18-02-2018,B,Ship,3,3,147,3,low,16,1563,1
C002634,ABDA000525,F,02-12-1974,18-02-2018,F,Ship,3,4,229,6,medium,33,2815,1
C002832,ABDA000526,M,09-12-1982,18-02-2018,F,Ship,4,2,167,3,low,21,1637,1
C003365,ABDA000527,M,15-12-1982,18-02-2018,C,Ship,2,1,180,3,low,2,4615,1
C003580,ABDA000528,M,01-06-1986,18-02-2018,B,Ship,6,5,163,4,high,3,5118,1
C005195,ABDA000529,F,14-04-1986,18-02-2018,C,Road,4,2,262,3,low,9,4941,0
C007966,ABDA000530,M,14-03-1984,18-02-2018,B,Ship,5,4,223,3,medium,7,5738,0
C008114,ABDA000531,M,05-02-1983,18-02-2018,F,Ship,3,2,210,3,medium,8,4011,0
C008833,ABDA000532,F,28-08-1971,18-02-2018,D,Ship,5,1,237,5,medium,8,1150,1
C009624,ABDA000533,M,13-02-1989,18-02-2018,F,Ship,6,3,304,4,low,3,1752,1
C009944,ABDA000534,F,28-04-1976,18-02-2018,F,Ship,6,2,307,4,low,9,1674,0
C010290,ABDA000535,F,19-05-1968,18-02-2018,F,Flight,5,5,156,2,low,8,4817,0
C010460,ABDA000536,F,03-02-1992,18-02-2018,F,Ship,2,3,277,3,medium,1,1738,0
C000432,ABDA000537,M,03-10-1976,19-02-2018,F,Ship,4,2,96,3,low,22,1294,1
C002307,ABDA000538,M,25-12-1976,19-02-2018,A,Road,3,5,209,2,low,33,2603,1
C002565,ABDA000539,F,16-10-1969,19-02-2018,A,Ship,4,2,252,3,medium,43,3273,1
C002921,ABDA000540,M,03-09-1981,19-02-2018,C,Ship,5,3,157,4,low,1,1306,1
C004214,ABDA000541,M,11-12-1970,19-02-2018,F,Ship,4,4,199,3,low,10,5002,1
C004561,ABDA000542,M,12-02-1968,19-02-2018,D,Ship,6,1,280,4,medium,5,1431,0
C004770,ABDA000543,F,23-06-1990,19-02-2018,F,Road,4,4,259,2,medium,8,4672,0
C006769,ABDA000544,M,22-02-1991,19-02-2018,D,Ship,4,1,100,6,medium,6,5841,0
C007488,ABDA000545,M,20-08-1968,19-02-2018,F,Ship,5,1,242,5,medium,8,1382,1
C008480,ABDA000546,F,20-12-1979,19-02-2018,F,Road,4,2,190,2,medium,1,4020,1
C009061,ABDA000547,F,27-10-1993,19-02-2018,D,Ship,3,2,160,3,low,7,4468,0
C000095,ABDA000548,F,20-12-1980,20-02-2018,C,Ship,4,1,213,4,high,35,2343,1
C001090,ABDA000549,F,05-05-1991,20-02-2018,B,Road,3,1,112,5,medium,41,1249,1
